Unique_ID,Similarity_score
112,0.7783326506614685
113,0.6505110263824463
114,0.690348744392395
115,0.8496698141098022
116,0.7117317914962769
117,0.5512709617614746
118,0.77655428647995
119,0.862352192401886
120,0.6721858978271484
121,0.786190390586853
122,0.8793233036994934
123,0.7340656518936157
124,0.7296739220619202
125,0.7086379528045654
126,0.8521214723587036
127,0.6667585372924805
128,0.7202987670898438
129,0.6732147336006165
130,0.7576936483383179
131,0.7937213182449341
132,0.7639046907424927
133,0.6681565642356873
134,0.6568783521652222
135,0.8231384754180908
136,0.6891403794288635
137,0.6775966882705688
138,0.7656083106994629
139,0.7389061450958252
140,0.666225016117096
141,0.7720062732696533
142,0.5815343260765076
143,0.606191098690033
144,0.8086075782775879
145,0.689672589302063
146,0.8926937580108643
147,0.7342963218688965
148,0.821005642414093
149,0.6910930275917053
150,0.8460595011711121
151,0.6649166345596313
152,0.7042292356491089
153,0.7626610994338989
154,0.7194788455963135
155,0.7285891771316528
156,0.8296897411346436
157,0.7018232941627502
158,0.6801896095275879
159,0.9024308919906616
160,0.7570284605026245
161,0.9021245837211609
162,0.5966956615447998
163,0.7619034051895142
164,0.684031069278717
165,0.7767578363418579
166,0.7213707566261292
167,0.7165093421936035
168,0.7879518270492554
169,0.766757607460022
170,0.6058857440948486
171,0.6802709102630615
172,0.7241847515106201
173,0.6820157170295715
174,0.5271961688995361
175,0.8630844950675964
176,0.7834470272064209
177,0.818006157875061
178,0.7039637565612793
179,0.8548282384872437
180,0.5817627310752869
181,0.9104569554328918
182,0.7776159048080444
183,0.7119216918945312
184,0.7424612641334534
185,0.7568435668945312
186,0.6178667545318604
187,0.6418152451515198
188,0.8211342096328735
189,0.711592972278595
190,0.8796013593673706
191,0.7516031861305237
192,0.6345934867858887
193,0.7486257553100586
194,0.7388104200363159
195,0.550783097743988
196,0.7796818017959595
197,0.7085872888565063
198,0.6777356863021851
199,0.8128098249435425
200,0.7242779731750488
201,0.6615129113197327
202,0.6910547614097595
203,0.5928285121917725
204,0.6897488832473755
205,0.8223569393157959
206,0.8271493315696716
207,0.8147240281105042
208,0.677842915058136
209,0.7349131107330322
210,0.5127032995223999
211,0.7567229270935059
212,0.5718822479248047
213,0.7184585928916931
214,0.638433039188385
215,0.7009798288345337
216,0.6261413097381592
217,0.6948743462562561
218,0.7793622016906738
219,0.7040295600891113
220,0.7583642601966858
221,0.7601109743118286
222,0.7625119686126709
223,0.7635068893432617
224,0.6613141298294067
225,0.6853863000869751
226,0.5845644474029541
227,0.5251283645629883
228,0.792736291885376
229,0.6149209141731262
230,0.6843149662017822
231,0.7492108345031738
232,0.6586611270904541
233,0.6693347692489624
234,0.8305512070655823
235,0.7623119950294495
236,0.8520580530166626
237,0.7276934385299683
238,0.7944241762161255
239,0.7964438199996948
240,0.7523040771484375
241,0.7837098836898804
242,0.7395660877227783
243,0.6794134974479675
244,0.7832591533660889
245,0.8330206871032715
246,0.7572669982910156
247,0.6693796515464783
248,0.7822154760360718
249,0.665883481502533
250,0.7821165919303894
251,0.6854636073112488
252,0.5598965287208557
253,0.6039283871650696
254,0.8005198240280151
255,0.7319954633712769
256,0.604759931564331
257,0.5915876030921936
258,0.5965754985809326
259,0.7522097826004028
260,0.6626377105712891
261,0.7646741271018982
262,0.7734144330024719
263,0.6613156795501709
264,0.8396885991096497
265,0.7413637042045593
266,0.6843118667602539
267,0.758926272392273
268,0.8640483617782593
269,0.6242038011550903
270,0.864120364189148
271,0.6483101844787598
272,0.8086847066879272
273,0.6644178628921509
274,0.9138811230659485
275,0.8355419039726257
276,0.7059192657470703
277,0.4405957758426666
278,0.7391382455825806
279,0.7128951549530029
280,0.8012560606002808
281,0.8018778562545776
282,0.7066769003868103
283,0.6373928785324097
284,0.9327012300491333
285,0.6570343971252441
286,0.7307428121566772
287,0.7113595604896545
288,0.7592662572860718
289,0.6785163283348083
290,0.78951096534729
291,0.7816075086593628
292,0.768163800239563
293,0.718994140625
294,0.7929185628890991
295,0.7654579281806946
296,0.6742783784866333
297,0.7576477527618408
298,0.7651879191398621
299,0.856537401676178
300,0.6982297897338867
301,0.82743239402771
302,0.8352963924407959
303,0.8227722644805908
304,0.788565993309021
305,0.7930939793586731
306,0.693804919719696
307,0.7784935235977173
308,0.6293912529945374
309,0.5494986772537231
310,0.6689647436141968
311,0.8350449800491333
312,0.6312992572784424
313,0.8273420333862305
314,0.7686855792999268
315,0.5621083974838257
316,0.6562179923057556
317,0.5955852270126343
318,0.7862648963928223
319,0.9016913175582886
320,0.6455831527709961
321,0.7757555246353149
322,0.818638801574707
323,0.6753864884376526
324,0.7359274625778198
325,0.6017184257507324
326,0.8131425976753235
327,0.8602827787399292
328,0.8888071775436401
329,0.8942064642906189
330,0.6671575903892517
331,0.6357302665710449
332,0.6417547464370728
333,0.8442065715789795
334,0.7616229057312012
335,0.7629666328430176
336,0.7703452110290527
337,0.8223596215248108
338,0.803211510181427
339,0.609457790851593
340,0.6983309984207153
341,0.586430013179779
342,0.5997514724731445
343,0.7342451810836792
344,0.8012614250183105
345,0.6788229942321777
346,0.7320225834846497
347,0.6544989347457886
348,0.6570925712585449
349,0.6331862211227417
350,0.7071219682693481
351,0.8266801834106445
352,0.7551696300506592
353,0.7500905394554138
354,0.7155718803405762
355,0.6159827709197998
356,0.6979037523269653
357,0.7328587770462036
358,0.5827875137329102
359,0.7550980448722839
360,0.6507138609886169
361,0.8492268919944763
362,0.7388873100280762
363,0.7088018655776978
364,0.7214910387992859
365,0.7478256225585938
366,0.7981635332107544
367,0.6238328218460083
368,0.6561492681503296
369,0.6579512357711792
370,0.7493820190429688
371,0.8093777894973755
372,0.7470752000808716
373,0.7202989459037781
374,0.6250120997428894
375,0.743279218673706
376,0.7271503210067749
377,0.8820523619651794
378,0.621060848236084
379,0.7905290126800537
380,0.8139420747756958
381,0.7714433073997498
382,0.6747059226036072
383,0.7118586301803589
384,0.7519835233688354
385,0.7912015914916992
386,0.6757411360740662
387,0.7997437715530396
388,0.6295539140701294
389,0.718784511089325
390,0.7516260147094727
391,0.8233563899993896
392,0.8304835557937622
393,0.8021833300590515
394,0.7668877840042114
395,0.5846327543258667
396,0.6333167552947998
397,0.5834646224975586
398,0.7541524767875671
399,0.7878448367118835
400,0.8830916285514832
401,0.7063490152359009
402,0.6289920210838318
403,0.5960806608200073
404,0.6528859734535217
405,0.9194382429122925
406,0.651669442653656
407,0.8485499620437622
408,0.715177059173584
409,0.7770711183547974
410,0.7279898524284363
411,0.6834672093391418
412,0.7837115526199341
413,0.6446614265441895
414,0.7388681173324585
415,0.6998913884162903
416,0.5108498334884644
417,0.49922776222229004
418,0.7382513284683228
419,0.7125167846679688
420,0.6932191252708435
421,0.7126785516738892
422,0.7306364178657532
423,0.904871940612793
424,0.8278766870498657
425,0.6129082441329956
426,0.6757398843765259
427,0.7298426628112793
428,0.8169205784797668
429,0.8163564205169678
430,0.6689018607139587
431,0.6740870475769043
432,0.6365773677825928
433,0.7977016568183899
434,0.8076198697090149
435,0.6535943746566772
436,0.7447288036346436
437,0.7728811502456665
438,0.7237789630889893
439,0.5325832962989807
440,0.5902432799339294
441,0.7973116636276245
442,0.9283537864685059
443,0.7032003998756409
444,0.5733437538146973
445,0.5843421220779419
446,0.8161697387695312
447,0.7147467136383057
448,0.8051021099090576
449,0.8357388973236084
450,0.8009142875671387
451,0.7669491171836853
452,0.7366154789924622
453,0.8498935699462891
454,0.7421020269393921
455,0.6504560708999634
456,0.6190168261528015
457,0.7250022888183594
458,0.63836270570755
459,0.8329458236694336
460,0.8301743268966675
461,0.7454967498779297
462,0.8369740843772888
463,0.8671537041664124
464,0.7006922960281372
465,0.46067485213279724
466,0.7521227598190308
467,0.6249305605888367
468,0.5539636611938477
469,0.7811068296432495
470,0.7587457895278931
471,0.7451413869857788
472,0.9201372861862183
473,0.7263585329055786
474,0.7576984763145447
475,0.7201364636421204
476,0.5640287399291992
477,0.8643864989280701
478,0.6023539900779724
479,0.5261465907096863
480,0.628139317035675
481,0.6621814370155334
482,0.4636373817920685
483,0.7487466335296631
484,0.6725167036056519
485,0.8282248973846436
486,0.6369642019271851
487,0.7450807690620422
488,0.802681028842926
489,0.743670642375946
490,0.6663846969604492
491,0.7190734148025513
492,0.5534991025924683
493,0.7643093466758728
494,0.7106330394744873
495,0.787427544593811
496,0.7252354025840759
497,0.5900131464004517
498,0.5513651371002197
499,0.8073092699050903
500,0.677117109298706
501,0.8097091913223267
502,0.8230307102203369
503,0.8891475200653076
504,0.6621761322021484
505,0.6625276207923889
506,0.5668572187423706
507,0.6294037103652954
508,0.7736977934837341
509,0.846610426902771
510,0.6526084542274475
511,0.7603627443313599
512,0.8493881821632385
513,0.5783624649047852
514,0.7844079732894897
515,0.6623334884643555
516,0.7861676216125488
517,0.6843671202659607
518,0.8199615478515625
519,0.6619343757629395
520,0.5297057628631592
521,0.6589691638946533
522,0.8159260749816895
523,0.8400192260742188
524,0.757209300994873
525,0.8475737571716309
526,0.8120321035385132
527,0.8463526964187622
528,0.7031729221343994
529,0.7364722490310669
530,0.6294280886650085
531,0.8752524852752686
532,0.7377779483795166
533,0.7779785394668579
534,0.8456403613090515
535,0.9015071392059326
536,0.7493442296981812
537,0.7641507387161255
538,0.8007906675338745
539,0.731350302696228
540,0.8653486371040344
541,0.6098705530166626
542,0.7358777523040771
543,0.5993110537528992
544,0.8227539658546448
545,0.7961141467094421
546,0.7575565576553345
547,0.7396606206893921
548,0.741782009601593
549,0.8480984568595886
550,0.46810901165008545
551,0.8779326677322388
552,0.7176371812820435
553,0.7675167322158813
554,0.8305436372756958
555,0.7675007581710815
556,0.8516502380371094
557,0.6781367063522339
558,0.82235187292099
559,0.6612167954444885
560,0.609724760055542
561,0.6249969601631165
562,0.8166851997375488
563,0.6881784796714783
564,0.624869167804718
565,0.5003073811531067
566,0.5826582908630371
567,0.808082103729248
568,0.6365772485733032
569,0.5892033576965332
570,0.7033160924911499
571,0.7766643762588501
572,0.675995945930481
573,0.6424251794815063
574,0.6401267051696777
575,0.8575142621994019
576,0.7557572722434998
577,0.5536882877349854
578,0.6627756357192993
579,0.7509164810180664
580,0.6449036598205566
581,0.8578335046768188
582,0.6454334855079651
583,0.8237564563751221
584,0.6403911113739014
585,0.7782686948776245
586,0.8773360848426819
587,0.658069372177124
588,0.6402196288108826
589,0.8250179290771484
590,0.7626317739486694
591,0.6451157927513123
592,0.7282404899597168
593,0.7620771527290344
594,0.7322930097579956
595,0.7037959098815918
596,0.7908505201339722
597,0.7073981165885925
598,0.7889618873596191
599,0.7434816360473633
600,0.8618335127830505
601,0.7157407402992249
602,0.8897832632064819
603,0.8503423929214478
604,0.667111873626709
605,0.6849965453147888
606,0.65533447265625
607,0.7835685014724731
608,0.7043302059173584
609,0.7690720558166504
610,0.6285309195518494
611,0.6377288103103638
612,0.7357223033905029
613,0.7764610648155212
614,0.8017349243164062
615,0.7585707306861877
616,0.7305344939231873
617,0.7925331592559814
618,0.8355123996734619
619,0.8285441994667053
620,0.7549051642417908
621,0.6324989795684814
622,0.8954856395721436
623,0.759961724281311
624,0.6427797675132751
625,0.7413541674613953
626,0.7060168981552124
627,0.8292236924171448
628,0.9094584584236145
629,0.6445392966270447
630,0.6125665903091431
631,0.7833393812179565
632,0.780295729637146
633,0.7994770407676697
634,0.8067240118980408
635,0.5825904607772827
636,0.6555647850036621
637,0.6307824850082397
638,0.795667290687561
639,0.6846500635147095
640,0.6292791366577148
641,0.7077221870422363
642,0.8222193121910095
643,0.7372967004776001
644,0.7035439014434814
645,0.6322217583656311
646,0.6443771123886108
647,0.7354288101196289
648,0.6402958035469055
649,0.7649684548377991
650,0.5754848718643188
651,0.6082510948181152
652,0.7385998964309692
653,0.5601754188537598
654,0.6399178504943848
655,0.7298722267150879
656,0.708975613117218
657,0.7086310982704163
658,0.6239704489707947
659,0.7485777735710144
660,0.7967735528945923
661,0.7189970016479492
662,0.6555081009864807
663,0.7995562553405762
664,0.681099534034729
665,0.839905858039856
666,0.6691876649856567
667,0.8232611417770386
668,0.5568304061889648
669,0.8433413505554199
670,0.8090456128120422
671,0.8080675601959229
672,0.6736227869987488
673,0.6214830875396729
674,0.6434561610221863
675,0.7009263634681702
676,0.6932975649833679
677,0.7827282547950745
678,0.7618839740753174
679,0.7062762975692749
680,0.9039379358291626
681,0.8317822217941284
682,0.9149466156959534
683,0.7401385307312012
684,0.8491284251213074
685,0.7863731384277344
686,0.6535901427268982
687,0.7564970254898071
688,0.7746037244796753
689,0.7910928726196289
690,0.6234641671180725
691,0.8211888074874878
692,0.7710443139076233
693,0.5826979875564575
694,0.8533188104629517
695,0.864288330078125
696,0.8781298995018005
697,0.725831151008606
698,0.7299187183380127
699,0.5967245697975159
700,0.6108243465423584
701,0.8390885591506958
702,0.5892881751060486
703,0.7968193292617798
704,0.5765575766563416
705,0.7411141395568848
706,0.6493335962295532
707,0.6424263715744019
708,0.7933394908905029
709,0.7123435735702515
710,0.6815069913864136
711,0.8065707087516785
712,0.5539228916168213
713,0.7310578227043152
714,0.779024600982666
715,0.5876177549362183
716,0.6921640634536743
717,0.747002899646759
718,0.8682182431221008
719,0.8743797540664673
720,0.7604780197143555
721,0.7465133666992188
722,0.7914965152740479
723,0.6174302101135254
724,0.7384651899337769
725,0.6187331676483154
726,0.6094789505004883
727,0.8029655814170837
728,0.6827816963195801
729,0.6647413969039917
730,0.8000631332397461
731,0.7324511408805847
732,0.7205569744110107
733,0.5605484247207642
734,0.7444988489151001
735,0.7839336395263672
736,0.6096668243408203
737,0.6979730725288391
738,0.8424668312072754
739,0.7522240281105042
740,0.8201619386672974
741,0.615829348564148
742,0.6560648083686829
743,0.7909873723983765
744,0.68147873878479
745,0.6784154772758484
746,0.738969087600708
747,0.7848637104034424
748,0.8607735633850098
749,0.7633236050605774
750,0.7728736400604248
751,0.597476601600647
752,0.6424251794815063
753,0.6979949474334717
754,0.7061861753463745
755,0.7612508535385132
756,0.6891094446182251
757,0.6170634031295776
758,0.6731778383255005
759,0.6533233523368835
760,0.8320661783218384
761,0.7280682325363159
762,0.6609357595443726
763,0.5187135934829712
764,0.6709151268005371
765,0.7842960357666016
766,0.65437912940979
767,0.6993942260742188
768,0.7800382375717163
769,0.7734900712966919
770,0.6402368545532227
771,0.6291712522506714
772,0.7791637182235718
773,0.6751217246055603
774,0.7401740550994873
775,0.43964266777038574
776,0.8187315464019775
777,0.6283465623855591
778,0.5292547345161438
779,0.7548649311065674
780,0.6868473291397095
781,0.598839521408081
782,0.7758493423461914
783,0.8223808407783508
784,0.750484824180603
785,0.8341202735900879
786,0.782403826713562
787,0.7548294067382812
788,0.7830451726913452
789,0.7846571803092957
790,0.6526129245758057
791,0.7310054898262024
792,0.6014372706413269
793,0.8650343418121338
794,0.6577004194259644
795,0.9270603656768799
796,0.8018530011177063
797,0.6258730888366699
798,0.6564308404922485
799,0.8333930969238281
800,0.542555570602417
801,0.8401272296905518
802,0.5202531218528748
803,0.8597755432128906
804,0.7227147817611694
805,0.6545205116271973
806,0.6698634624481201
807,0.7080268859863281
808,0.7518755793571472
809,0.6508187055587769
810,0.7531803846359253
811,0.7841228246688843
812,0.6622029542922974
813,0.7208109498023987
814,0.5654656887054443
815,0.7905780673027039
816,0.7197939157485962
817,0.8825970888137817
818,0.8260572552680969
819,0.6963217854499817
820,0.8329654335975647
821,0.6915091276168823
822,0.8113601207733154
823,0.4149307608604431
824,0.7551699876785278
825,0.8037465810775757
826,0.6429040431976318
827,0.7883234024047852
828,0.7435551881790161
829,0.7701654434204102
830,0.5818264484405518
831,0.633639395236969
832,0.7168490290641785
833,0.751470148563385
834,0.76619553565979
835,0.7289962768554688
836,0.7523220777511597
837,0.7301217317581177
838,0.6156090497970581
839,0.6963144540786743
840,0.6447283029556274
841,0.811626672744751
842,0.7754367589950562
843,0.7067804932594299
844,0.8670196533203125
845,0.7666587829589844
846,0.5712252855300903
847,0.7504372000694275
848,0.8671728372573853
849,0.6066471338272095
850,0.7857928276062012
851,0.8038627505302429
852,0.7849429249763489
853,0.7447332143783569
854,0.5659677982330322
855,0.621976375579834
856,0.6447130441665649
857,0.5958125591278076
858,0.6837639808654785
859,0.7098246216773987
860,0.594596266746521
861,0.7134049534797668
862,0.6643486618995667
863,0.9017701148986816
864,0.6330137252807617
865,0.70707106590271
866,0.6844714879989624
867,0.8532492518424988
868,0.6867215633392334
869,0.8679503202438354
870,0.5897546410560608
871,0.6450399160385132
872,0.8172156810760498
873,0.8232855200767517
874,0.8265254497528076
875,0.7203543782234192
876,0.83580082654953
877,0.6537678241729736
878,0.5146530270576477
879,0.8049165606498718
880,0.8252478837966919
881,0.74362713098526
882,0.6747686862945557
883,0.6911666393280029
884,0.679025411605835
885,0.864885151386261
886,0.6942837238311768
887,0.6055582761764526
888,0.8503156900405884
889,0.7275745868682861
890,0.7271677851676941
891,0.6989829540252686
892,0.6144298315048218
893,0.6722948551177979
894,0.7211697697639465
895,0.8134685754776001
896,0.7424588203430176
897,0.8171185851097107
898,0.647763729095459
899,0.557011604309082
900,0.7556453347206116
901,0.8822924494743347
902,0.6479697227478027
903,0.6734105348587036
904,0.6102725863456726
905,0.6940023899078369
906,0.7561005353927612
907,0.6470775008201599
908,0.7574223279953003
909,0.7377279996871948
910,0.7511094212532043
911,0.682799220085144
912,0.5668516159057617
913,0.498101145029068
914,0.855255126953125
915,0.8245053887367249
916,0.7336177229881287
917,0.8537415266036987
918,0.6697709560394287
919,0.7292435169219971
920,0.9080518484115601
921,0.7285305857658386
922,0.7189410328865051
923,0.866529107093811
924,0.6087490916252136
925,0.6502753496170044
926,0.6679989695549011
927,0.7919496297836304
928,0.7242590188980103
929,0.8050724267959595
930,0.7650671005249023
931,0.7792134284973145
932,0.7917274236679077
933,0.7479684948921204
934,0.8390010595321655
935,0.6559645533561707
936,0.7527536153793335
937,0.7616389989852905
938,0.7329164743423462
939,0.6230677366256714
940,0.7508082389831543
941,0.724315881729126
942,0.857941746711731
943,0.7520709037780762
944,0.8167325854301453
945,0.5973312854766846
946,0.812587320804596
947,0.6085217595100403
948,0.716680645942688
949,0.6934013366699219
950,0.7381091117858887
951,0.7376713752746582
952,0.7262700796127319
953,0.769049882888794
954,0.575170636177063
955,0.6869350671768188
956,0.7038520574569702
957,0.8501215577125549
958,0.7151407599449158
959,0.6049573421478271
960,0.7003093957901001
961,0.5877639055252075
962,0.7594883441925049
963,0.6191514730453491
964,0.7718431949615479
965,0.6177114248275757
966,0.6777713894844055
967,0.7415319681167603
968,0.8072834014892578
969,0.779929518699646
970,0.7572669386863708
971,0.7869558334350586
972,0.6702628135681152
973,0.7913883924484253
974,0.8162820935249329
975,0.7001402378082275
976,0.6632028222084045
977,0.7215840816497803
978,0.6885038614273071
979,0.8303208351135254
980,0.6139011383056641
981,0.8911013603210449
982,0.7001519799232483
983,0.5678526163101196
984,0.6265286803245544
985,0.7703630924224854
986,0.797100305557251
987,0.6175128221511841
988,0.68599534034729
989,0.7532497048377991
990,0.5966620445251465
991,0.8663598299026489
992,0.9117567539215088
993,0.8872698545455933
994,0.7036324143409729
995,0.712882399559021
996,0.7029006481170654
997,0.8838620185852051
998,0.5770887136459351
999,0.7453075051307678
1000,0.7907504439353943
1001,0.7019511461257935
1002,0.7258293032646179
1003,0.798109233379364
1004,0.805290937423706
1005,0.7393690943717957
1006,0.874131977558136
1007,0.7357039451599121
1008,0.7193090319633484
1009,0.8800865411758423
1010,0.6206233501434326
1011,0.7043827772140503
1012,0.702587902545929
1013,0.7015221118927002
1014,0.7972366809844971
1015,0.8366875648498535
1016,0.7292224168777466
1017,0.6144680380821228
1018,0.6181804537773132
1019,0.8302760124206543
1020,0.7012819051742554
1021,0.9025835394859314
1022,0.6530426740646362
1023,0.6313307881355286
1024,0.7406233549118042
1025,0.6836522817611694
1026,0.8238579630851746
1027,0.7073354721069336
1028,0.5448269248008728
1029,0.5772747993469238
1030,0.7836285829544067
1031,0.6169899106025696
1032,0.6683293581008911
1033,0.6792116761207581
1034,0.6735121011734009
1035,0.690993070602417
1036,0.7506382465362549
1037,0.849918007850647
1038,0.6456649303436279
1039,0.7310371994972229
1040,0.6914637088775635
1041,0.6711887121200562
1042,0.7852498292922974
1043,0.6282715201377869
1044,0.7700268030166626
1045,0.714821994304657
1046,0.7140337228775024
1047,0.7064708471298218
1048,0.6510127186775208
1049,0.7837473154067993
1050,0.3609668016433716
1051,0.7478253841400146
1052,0.7000534534454346
1053,0.7903741002082825
1054,0.7351754903793335
1055,0.8216283917427063
1056,0.7838461399078369
1057,0.7711154222488403
1058,0.7166991233825684
1059,0.732871413230896
1060,0.5917290449142456
1061,0.7244632244110107
1062,0.7222700715065002
1063,0.7608243823051453
1064,0.7601242065429688
1065,0.7323816418647766
1066,0.7528219223022461
1067,0.783135175704956
1068,0.7877404689788818
1069,0.8908305764198303
1070,0.6754575967788696
1071,0.6568059921264648
1072,0.6655956506729126
1073,0.6512047052383423
1074,0.7889350652694702
1075,0.7301578521728516
1076,0.665350615978241
1077,0.623670220375061
1078,0.7490056753158569
1079,0.7335052490234375
1080,0.5701536536216736
1081,0.7604188323020935
1082,0.7461256980895996
1083,0.763951301574707
1084,0.7697206735610962
1085,0.774275541305542
1086,0.6737884283065796
1087,0.6618335843086243
1088,0.7085830569267273
1089,0.7215181589126587
1090,0.6750986576080322
1091,0.5307804346084595
1092,0.7580009698867798
1093,0.7242111563682556
1094,0.7837342023849487
1095,0.6246388554573059
1096,0.7200198173522949
1097,0.6607825756072998
1098,0.7103941440582275
1099,0.738503098487854
1100,0.8169686198234558
1101,0.8505929708480835
1102,0.771141529083252
1103,0.7579250335693359
1104,0.7179018259048462
1105,0.8133499026298523
1106,0.6692472696304321
1107,0.7502520680427551
1108,0.7794997096061707
1109,0.6561617851257324
1110,0.603568434715271
1111,0.7680312395095825
1112,0.8020018339157104
1113,0.7881910800933838
1114,0.8471623659133911
1115,0.5704278945922852
1116,0.8540652990341187
1117,0.8454896211624146
1118,0.91591477394104
1119,0.7799004912376404
1120,0.7605037093162537
1121,0.7978441715240479
1122,0.747471034526825
1123,0.7621875405311584
1124,0.7181752324104309
1125,0.7529714107513428
1126,0.7815268039703369
1127,0.743484616279602
1128,0.6327346563339233
1129,0.7980319261550903
1130,0.8558839559555054
1131,0.7054481506347656
1132,0.8984729051589966
1133,0.7664166688919067
1134,0.6883792281150818
1135,0.6020104885101318
1136,0.7049268484115601
1137,0.8694349527359009
1138,0.6557415723800659
1139,0.5854044556617737
1140,0.7447075843811035
1141,0.6615071296691895
1142,0.8049761652946472
1143,0.7478183507919312
1144,0.7508362531661987
1145,0.8069209456443787
1146,0.8378678560256958
1147,0.622464656829834
1148,0.7247945070266724
1149,0.7309728860855103
1150,0.7304699420928955
1151,0.8141664266586304
1152,0.7119452953338623
1153,0.8473538160324097
1154,0.7374563217163086
1155,0.701096773147583
1156,0.7731804251670837
1157,0.8388888239860535
1158,0.7725379467010498
1159,0.5871981382369995
1160,0.5483556985855103
1161,0.7068378329277039
1162,0.8416639566421509
1163,0.7832967042922974
1164,0.6000983119010925
1165,0.6582380533218384
1166,0.7160953283309937
1167,0.6964869499206543
1168,0.7030505537986755
1169,0.6868281364440918
1170,0.7040908336639404
1171,0.6283503770828247
1172,0.6143395900726318
1173,0.6932048797607422
1174,0.7147531509399414
1175,0.6347354054450989
1176,0.7363967895507812
1177,0.6809687614440918
1178,0.7685834765434265
1179,0.8594311475753784
1180,0.8158206939697266
1181,0.7013111114501953
1182,0.6682406663894653
1183,0.7613875865936279
1184,0.798159122467041
1185,0.7586590051651001
1186,0.8038613796234131
1187,0.8656802773475647
1188,0.6554110646247864
1189,0.579563558101654
1190,0.7336351871490479
1191,0.5361292362213135
1192,0.7538712024688721
1193,0.7814639210700989
1194,0.8294295072555542
1195,0.7422240972518921
1196,0.7122681736946106
1197,0.7545652389526367
1198,0.6773147583007812
1199,0.7102899551391602
1200,0.6492893099784851
1201,0.7283749580383301
1202,0.73469078540802
1203,0.734892725944519
1204,0.7545368075370789
1205,0.7983183860778809
1206,0.5706977844238281
1207,0.7824026346206665
1208,0.5828964114189148
1209,0.7004526853561401
1210,0.6882065534591675
1211,0.8064234256744385
1212,0.7798909544944763
1213,0.8493227958679199
1214,0.8259284496307373
1215,0.7054542303085327
1216,0.6699690818786621
1217,0.786475419998169
1218,0.7213465571403503
1219,0.7298362851142883
1220,0.5975508689880371
1221,0.611049234867096
1222,0.7133772969245911
1223,0.7532714605331421
1224,0.7477986812591553
1225,0.758560299873352
1226,0.6356765031814575
1227,0.6891181468963623
1228,0.5991607904434204
1229,0.8793259859085083
1230,0.7262581586837769
1231,0.7712422609329224
1232,0.6496201753616333
1233,0.6369220614433289
1234,0.6957862377166748
1235,0.7070505023002625
1236,0.7507826685905457
1237,0.5905441045761108
1238,0.6419445276260376
1239,0.8603575229644775
1240,0.6445819139480591
1241,0.7910640239715576
1242,0.822288990020752
1243,0.6647889614105225
1244,0.7536818385124207
1245,0.7896455526351929
1246,0.7999617457389832
1247,0.7394558191299438
1248,0.6851425766944885
1249,0.7438584566116333
1250,0.7593364715576172
1251,0.8537660837173462
1252,0.878184974193573
1253,0.6883907914161682
1254,0.6444557905197144
1255,0.6887374520301819
1256,0.7010271549224854
1257,0.6942890882492065
1258,0.6590858697891235
